id,degree,Y,catVar
11973,72,0,a
11974,75,0,b
11975,8,0,b
11976,20,0,b
11977,34,1,d
11978,12,1,d
11979,2,0,a
11980,35,0,b
11981,2,0,b
11982,255,0,a
11983,20,1,d
11984,40,1,d
11985,2,0,b
11986,11,0,a
11987,5,0,b
11988,30,1,d
11989,10,0,b
11990,20,0,b
11991,6,0,b
11992,12,0,b
11993,2,0,a
11994,3,0,a
11995,3,0,b
11996,6,0,b
11997,20,0,b
11998,30,0,b
11999,210,0,b
12000,100,0,b
12001,80,0,a
12002,32,0,b
12003,5,0,b
12004,5,0,b
12005,10,0,b
12006,20,0,a
12007,5,0,b
12008,16,1,d
12009,8,0,a
12010,2,0,b
12011,20,1,d
12012,2,0,b
12013,14,0,a
12014,30,0,b
12015,2,0,b
12016,2,0,a
12017,5,0,b
12018,60,1,c
12019,40,0,b
12020,1,0,b
12021,1,0,a
12022,5,0,a
12023,60,1,c
12024,1,0,b
12025,2,0,b
12026,20,0,b
12027,4,0,b
12028,8,0,a
12029,25,1,d
12030,3,0,a
12031,2,0,b
12032,3,0,b
12033,10,0,b
12034,15,0,b
12035,3,0,b
12036,5,0,b
12037,6,0,a
12038,9,1,c
12039,6,0,a
12040,300,1,d
12041,8,0,a
12042,20,0,a
12043,100,0,a
12044,3,0,b
12045,210,1,d
12046,10,0,b
12047,3,1,d
12048,5,0,a
12049,6,1,c
12050,20,0,a
12051,50,1,c
12052,100,0,b
12053,2,0,b
12054,3,1,d
12055,10,0,b
12056,40,1,d
12057,5,0,b
12058,80,0,b
12059,6,0,b
12060,1,0,b
12061,4,0,b
12062,2,0,b
12063,200,0,a
12064,25,1,d
12065,500,0,b
12066,25,0,b
12067,1,0,b
12068,1,0,b
12069,8,0,b
12070,6,0,a
12071,16,0,b
12072,2,0,a
12073,4,0,b
12074,150,1,d
12075,12,0,b
12076,5,0,b
12077,9,0,b
12078,2,0,b
12079,10,0,b
12080,30,0,b
12081,50,0,a
12082,5,0,a
12083,2,0,b
12084,2,0,b
12085,6,0,b
12086,20,0,b
12087,20,0,b
12088,8,0,b
12089,30,1,c
12090,9,0,b
12091,1,1,d
12092,10,0,b
12093,5,0,a
12094,4,0,b
12095,50,1,c
12096,40,0,b
12097,1,0,b
12098,4,0,b
12099,10,0,b
12100,6,0,b
12101,20,0,b
12102,10,0,b
12103,10,1,d
12104,5,0,b
12105,10,0,b
12106,40,0,a
12107,7,0,b
12108,1,0,b
12109,30,0,b
12110,37,0,b
12111,4,0,a
12112,3,1,d
12113,1,0,b
12114,20,1,c
12115,4,0,b
12116,15,1,d
12117,2,0,a
12118,30,0,a
12119,6,0,b
12120,6,0,b
12121,5,0,a
12122,20,0,b
12123,2,0,b
12124,5,0,b
12125,50,0,b
12126,10,0,b
12127,12,0,b
12128,15,0,b
12129,10,0,b
12130,18,1,d
12131,10,0,a
12132,2,0,b
12133,2,0,b
12134,10,1,c
12135,10,0,b
12136,35,0,a
12137,50,1,d
12138,15,0,b
12139,10,1,d
12140,15,1,d
12141,2,0,a
12142,65,0,a
12143,5,0,a
12144,6,0,a
12145,12,1,d
12146,25,0,b
12147,40,1,c
12148,5,0,b
12149,200,1,d
12150,4,0,a
12151,200,1,d
12152,3,0,b
12153,100,0,b
12154,20,1,d
12155,500,0,b
12156,10,0,b
12157,200,1,d
12158,600,0,b
12159,10,1,d
12160,75,0,b
12161,2,0,b
12162,5,0,a
12163,12,1,d
12164,6,0,b
12165,4,0,b
12166,10,0,b
12167,30,0,b
12168,20,0,a
12169,4,0,b
12170,10,0,b
12171,2,0,b
12172,2,0,b
12173,4,0,b
12174,8,0,b
12175,20,0,b
12176,1,1,d
12177,35,1,d
12178,50,0,a
12179,10,0,b
12180,10,0,b
12181,3,0,b
12182,1,0,b
12183,60,0,b
12184,2,0,b
12185,20,0,a
12186,150,0,a
12187,6,0,b
12188,1,0,a
12189,150,0,a
12190,30,0,b
12191,36,1,d
12192,6,0,b
12193,200,0,b
12194,5,0,b
12195,80,0,b
12196,3,0,b
12197,10,0,b
12198,8,0,b
12199,1,0,b
12200,14,0,b
12201,186,0,b
12202,3,1,d
12203,3,0,b
12204,2,0,b
12205,5,0,a
12206,1,0,b
12207,10,0,b
12208,10,1,d
12209,20,0,b
12210,20,1,c
12211,3,0,b
12212,2,0,b
12213,1,0,b
12214,4,0,a
12215,7,0,a
12216,2,0,b
12217,3,0,b
12218,5,0,a
12219,3,0,a
12220,2,0,b
12221,6,0,a
12222,80,0,b
12223,10,0,b
12224,1,0,a
12225,15,0,a
12226,4,0,a
12227,1,0,b
12228,15,0,a
12229,3,0,b
12230,5,0,b
12231,150,0,b
12232,5,1,d
12233,50,1,c
12234,15,0,a
12235,30,0,b
12236,20,1,d
12237,25,1,d
12238,6,0,b
12239,1,0,b
12240,30,0,b
12241,40,0,b
12242,12,1,d
12243,2,0,b
12244,4,0,a
12245,15,0,b
12246,2,0,a
12247,75,0,b
12248,2,0,b
12249,20,0,b
12250,4,1,c
12251,5,0,b
12252,3,0,b
12253,150,0,b
12254,15,0,a
12255,120,0,b
12256,30,0,a
12257,1,0,b
12258,4,0,b
12259,25,0,b
12260,2,0,b
12261,2,0,b
12262,15,0,b
12263,40,0,a
12264,10,0,b
12265,3,0,b
12266,2,0,b
12267,13,0,b
12268,3,0,b
12269,12,0,a
12270,2,0,a
12271,1,0,b
12272,50,0,b
12273,100,1,d
12274,10,0,b
12275,2,0,b
12276,15,0,b
12277,10,0,b
12278,15,0,b
12279,210,0,b
12280,3,0,b
12281,25,0,a
12282,30,0,b
12283,10,0,b
12284,2,0,b
12285,45,1,c
12286,90,0,b
12287,3,0,b
12288,100,0,b
12289,100,0,a
12290,60,0,b
12291,60,0,b
12292,1,0,b
12293,3,1,c
12294,25,1,d
12295,20,1,d
12296,2,0,b
12297,4,0,a
12298,2,1,d
12299,7,0,a
12300,5,0,a
12301,30,1,d
12302,30,0,b
12303,10,1,d
12304,10,0,b
12305,5,0,b
12306,3,0,b
12307,1,0,a
12308,1,0,b
12309,30,0,b
12310,200,0,b
12311,1,0,b
12312,10,0,b
12313,15,0,a
12314,20,1,c
12315,15,1,d
12316,5,0,a
12317,8,0,b
12318,150,0,b
12319,4,0,a
12320,30,0,b
12321,17,1,d
12322,30,1,d
12323,15,0,b
12324,10,0,b
12325,200,0,b
12326,5,0,b
12327,12,0,b
12328,24,0,b
12329,10,0,b
12330,30,0,a
12331,10,1,d
12332,30,0,b
12333,20,0,b
12334,1,0,b
12335,25,0,b
12336,100,1,d
12337,6,0,b
12338,50,1,d
12339,3,1,c
12340,5,1,d
12341,3,1,c
12342,13,1,d
12343,40,1,c
12344,8,0,b
12345,1,0,b
12346,1,0,b
12347,50,1,d
12348,1,0,a
12349,1,0,b
12350,3,0,b
12351,10,0,a
12352,100,0,b
12353,2,0,b
12354,8,0,a
12355,10,1,d
12356,2,0,b
12357,1,0,b
12358,1,0,b
12359,3,0,a
12360,15,0,b
12361,28,0,b
12362,20,1,c
12363,15,1,d
12364,5,0,b
12365,30,0,b
12366,10,0,a
12367,260,0,a
12368,500,1,d
12369,300,0,b
12370,5,0,b
12371,4,0,b
12372,100,0,a
12373,2,0,a
12374,1,0,b
12375,70,0,a
12376,3,0,a
12377,4,0,a
12378,15,0,a
12379,100,1,c
12380,2,0,b
12381,16,0,b
12382,2,1,c
12383,1,0,b
12384,2,0,a
12385,5,0,a
12386,6,0,b
12387,75,0,b
12388,20,0,b
12389,3,0,b
12390,15,0,b
12391,120,0,b
12392,50,0,b
12393,100,0,b
12394,100,1,d
12395,2,1,d
12396,20,0,a
12397,80,0,a
12398,5,0,b
12399,1,0,b
12400,3,0,b
12401,4,0,b
12402,20,0,a
12403,15,0,b
12404,20,0,b
12405,2,0,b
12406,60,0,b
12407,20,0,b
12408,3,0,b
12409,3,0,b
12410,200,0,b
12411,5,0,b
12412,20,0,b
12413,1,0,b
12414,15,1,d
12415,3,1,c
12416,6,0,b
12417,50,0,b
12418,15,0,a
12419,1,0,b
12420,2,0,b
12421,12,0,b
12422,15,0,a
12423,2,0,a
12424,30,1,d
12425,20,1,d
12426,12,0,b
12427,12,0,b
12428,4,0,a
12429,4,1,d
12430,1,0,b
12431,15,0,b
12432,3,0,b
12433,25,0,b
12434,200,0,b
12435,1,0,a
12436,100,0,b
12437,15,1,d
12438,4,0,b
12439,6,0,b
12440,200,0,b
12441,10,0,b
12442,4,0,b
12443,2,1,d
12444,50,0,b
12445,40,0,b
12446,60,0,b
12447,10,0,b
12448,40,0,a
12449,400,1,d
12450,35,1,d
12451,15,0,a
12452,350,1,c
12453,50,1,d
12454,100,1,d
12455,3,0,b
12456,5,0,a
12457,5,0,b
12458,4,1,d
12459,15,1,d
12460,10,0,b
12461,20,0,b
12462,2,0,b
12463,10,0,b
12464,120,1,d
12465,36,0,b
12466,20,0,a
12467,102,0,a
12468,5,0,b
12469,120,0,a
12470,25,1,d
12471,62,1,d
12472,3,0,b
12473,20,1,d
12474,9,1,c
12475,26,1,d
12476,15,0,b
12477,50,0,a
12478,200,1,d
12479,5,0,b
12480,2,0,b
12481,141,1,d
12482,10,0,b
12483,30,0,b
12484,1,0,a
12485,12,0,b
12486,30,0,a
12487,2,0,b
12488,70,1,d
12489,30,0,b
12490,10,0,b
12491,2,0,b
12492,40,0,b
12493,20,0,b
12494,5,0,b
12495,12,1,d
12496,6,0,a
12497,30,1,d
12498,60,0,b
12499,3,0,b
12500,2,0,b
12501,20,0,a
12502,15,0,a
12503,30,1,d
12504,20,0,b
12505,50,0,a
12506,10,0,b
12507,1,0,a
12508,170,1,d
12509,1000,1,c
12510,1,0,b
12511,50,0,a
12512,2,0,b
12513,3,0,b
12514,8,0,b
12515,2,0,b
12516,10,0,b
12517,15,0,b
12518,3,0,b
12519,25,1,d
12520,20,1,c
12521,80,1,d
12522,4,0,b
12523,2,0,b
12524,6,0,a
12525,150,0,b
12526,20,0,b
12527,1,0,b
12528,3,0,b
12529,1,0,b
12530,25,0,a
12531,100,1,c
12532,10,0,b
12533,1,0,a
12534,6,0,b
12535,1,0,a
12536,200,1,c
12537,1,0,b
12538,6,0,b
12539,10,0,b
12540,2,0,b
12541,95,0,b
12542,1,0,a
12543,6,0,b
12544,10,0,b
12545,3,0,b
12546,10,0,b
12547,3,0,b
12548,150,0,a
12549,2,0,b
12550,25,0,b
12551,16,0,a
12552,1,1,d
12553,7,0,a
12554,4,0,b
12555,40,0,a
12556,10,0,b
12557,3,0,b
12558,1,0,a
12559,10,0,a
12560,43,1,d
12561,20,0,b
12562,15,0,b
12563,50,0,b
12564,15,1,d
12565,130,0,a
12566,4,0,b
12567,20,0,b
12568,1,0,a
12569,2,1,c
12570,2,0,b
12571,17,0,b
12572,10,0,a
12573,4,0,b
12574,6,0,b
12575,20,0,b
12576,50,0,b
12577,3,0,b
12578,6,0,a
12579,75,0,b
12580,2,0,b
12581,15,0,a
12582,20,0,b
12583,2,0,b
12584,12,0,b
12585,4,0,b
12586,2,0,b
12587,30,0,b
12588,1,0,b
12589,12,0,b
12590,50,0,b
12591,10,0,a
12592,10,0,b
12593,11,0,a
12594,30,0,b
12595,50,0,b
12596,120,1,d
12597,2,0,b
12598,10,0,a
12599,30,1,d
12600,10,0,a
12601,100,0,a
12602,20,0,b
12603,50,1,c
12604,14,0,b
12605,10,0,b
12606,25,1,d
12607,30,1,c
12608,4,0,b
12609,50,0,a
12610,50,0,b
12611,40,1,c
12612,20,1,d
12613,4,1,c
12614,5,1,d
12615,5,0,a
12616,30,1,d
12617,6,0,b
12618,30,0,b
12619,4,0,b
12620,10,0,b
12621,10,0,b
12622,16,1,d
12623,5,0,b
12624,6,0,b
12625,200,0,b
12626,20,0,b
12627,20,0,a
12628,20,0,b
12629,7,0,b
12630,50,0,a
12631,2,0,b
12632,45,0,a
12633,10,0,b
12634,6,1,d
12635,60,0,b
12636,20,0,b
12637,1,0,b
12638,2,0,b
12639,12,0,b
12640,1,0,b
12641,3,0,a
12642,7,0,b
12643,8,0,a
12644,4,0,b
12645,5,0,b
12646,100,0,b
12647,7,0,b
12648,10,0,b
12649,75,1,d
12650,100,0,b
12651,3,0,b
12652,6,0,b
12653,5,0,a
12654,2,0,a
12655,50,1,d
12656,5,0,b
12657,8,0,b
12658,25,0,b
12659,20,0,b
12660,3,0,b
12661,2,0,b
12662,3,0,b
12663,4,0,b
12664,1,0,b
12665,4,0,a
12666,6,0,a
12667,1,0,b
12668,3,0,b
12669,165,0,b
12670,10,1,c
12671,50,0,b
12672,6,0,b
12673,2,0,b
12674,5,0,b
12675,30,0,a
12676,2,0,a
12677,50,0,b
12678,2,0,b
12679,4,0,b
12680,60,1,d
12681,15,0,b
12682,6,0,b
12683,4,0,b
12684,6,0,b
12685,2,0,b
12686,3,0,a
12687,10,1,d
12688,8,0,a
12689,4,0,b
12690,15,0,b
12691,25,1,d
12692,5,0,a
12693,1,0,b
12694,3,0,a
12695,50,1,c
12696,60,0,b
12697,5,0,b
12698,4,0,a
12699,6,0,b
12700,150,0,b
12701,20,0,b
12702,10,0,b
12703,1,0,b
12704,1,0,b
12705,3,0,b
12706,1,0,b
12707,3,0,a
12708,30,0,b
12709,20,1,c
12710,50,0,b
12711,15,0,b
12712,7,0,a
12713,2,1,d
12714,170,0,b
12715,100,0,b
12716,30,0,a
12717,1000,0,b
12718,4,0,b
12719,15,1,c
12720,8,0,b
12721,80,0,b
12722,3,0,b
12723,5,0,a
12724,20,0,b
12725,5,0,b
12726,10,0,b
12727,10,0,b
12728,200,0,a
12729,15,0,b
12730,30,0,a
12731,300,1,d
12732,45,1,d
12733,10,1,d
12734,15,0,b
12735,1,0,b
12736,100,0,b
12737,30,0,b
12738,2,0,b
12739,9,0,b
12740,3,0,b
12741,12,0,b
12742,1,0,a
12743,150,0,b
12744,3,0,b
12745,30,1,d
12746,5,0,b
12747,60,1,c
12748,4,0,b
12749,90,0,b
12750,4,0,b
12751,15,0,b
12752,8,0,a
12753,10,0,b
12754,22,0,b
12755,10,0,a
12756,40,0,b
12757,3,0,b
12758,40,1,d
12759,180,0,a
12760,2,0,a
12761,20,0,b
12762,8,0,b
12763,25,0,b
12764,5,0,b
12765,30,0,b
12766,15,0,b
12767,25,1,d
12768,10,0,b
12769,3,0,b
12770,100,0,b
12771,150,0,a
12772,21,0,b
12773,10,0,a
12774,110,0,b
12775,10,0,b
12776,35,0,b
12777,40,1,d
12778,15,0,b
12779,5,0,b
12780,4,0,b
12781,4,0,b
12782,200,0,b
12783,15,0,b
12784,30,1,d
12785,5,0,a
12786,20,0,b
12787,6,0,b
12788,10,0,b
12789,40,0,b
12790,15,0,b
12791,2,0,b
12792,100,1,d
12793,10,0,b
12794,1,1,c
12795,10,0,a
12796,4,0,b
12797,3,0,b
12798,240,0,b
12799,70,0,b
12800,15,0,a
12801,30,1,c
12802,40,1,c
12803,20,0,a
12804,10,0,a
12805,2,0,b
12806,12,0,b
12807,1,0,b
12808,12,1,c
12809,3,0,b
12810,3,0,a
12811,300,0,b
12812,4,1,d
12813,20,0,a
12814,15,1,d
12815,20,1,d
12816,4,0,b
12817,6,0,b
12818,7,1,d
12819,4,1,d
12820,6,1,c
12821,2,0,a
12822,15,0,b
12823,30,0,a
12824,1,0,a
12825,5,0,b
12826,60,0,a
12827,3,0,b
12828,20,0,b
12829,60,1,d
12830,25,1,d
12831,30,1,d
12832,15,1,d
12833,3,0,b
12834,50,0,b
12835,30,0,b
12836,15,0,b
12837,5,0,b
12838,5,0,b
12839,25,0,b
12840,1,0,b
12841,40,0,b
12842,5,0,b
12843,20,0,b
12844,40,0,b
12845,5,0,b
12846,25,0,b
12847,2,0,b
12848,75,0,b
12849,12,1,d
12850,4,0,b
12851,15,0,a
12852,1,0,b
12853,200,0,b
12854,20,0,a
12855,1,0,b
12856,42,0,b
12857,50,1,c
12858,3,0,b
12859,5,0,b
12860,60,0,b
12861,20,0,b
12862,5,0,b
12863,3,1,d
12864,4,0,b
12865,1,0,b
12866,1,0,b
12867,33,0,a
12868,12,0,b
12869,5,0,a
12870,3,0,b
12871,15,0,a
12872,4,0,b
12873,4,0,b
12874,20,0,b
12875,200,0,b
12876,10,0,b
12877,30,0,a
12878,2,0,b
12879,15,0,b
12880,500,1,d
12881,1,0,b
12882,20,1,d
12883,2,0,b
12884,5,0,b
12885,350,0,b
12886,15,0,a
12887,5,0,a
12888,10,0,a
12889,5,0,b
12890,15,1,c
12891,11,0,b
12892,20,0,b
12893,2,0,b
12894,10,1,c
12895,350,1,c
12896,8,0,b
12897,50,0,a
12898,15,1,d
12899,40,0,b
12900,5,0,b
12901,30,0,b
12902,1,0,b
12903,3,0,b
12904,75,0,b
12905,22,0,b
12906,20,1,d
12907,6,0,b
12908,10,0,b
12909,40,0,b
12910,140,0,b
12911,40,0,b
12912,4,0,a
12913,1,0,a
12914,15,0,b
12915,2,0,b
12916,6,0,b
12917,50,0,a
12918,10,0,b
12919,6,0,a
12920,25,0,a
12921,60,1,c
12922,20,0,a
12923,15,0,a
12924,4,0,b
12925,500,1,d
12926,50,0,a
12927,25,0,a
12928,3,0,b
12929,3,0,b
12930,1,0,a
12931,5,0,b
12932,3,0,b
12933,1,1,c
12934,120,1,d
12935,10,0,a
12936,1,0,b
12937,50,0,b
12938,2,0,b
12939,15,0,a
12940,6,0,b
12941,100,0,b
12942,12,1,d
12943,25,1,d
12944,32,1,d
12945,3,0,b
12946,30,0,a
12947,3,1,d
12948,25,0,a
12949,1,0,b
12950,10,0,b
12951,120,0,b
12952,100,0,b
12953,6,1,d
12954,15,0,b
12955,3,0,b
12956,5,0,b
12957,100,0,b
12958,10,0,b
12959,7,0,b
12960,2,0,b
12961,5,0,b
12962,12,1,d
12963,1,1,c
12964,10,0,b
12965,110,0,b
12966,4,1,c
12967,30,0,b
12968,200,0,b
12969,100,0,b
12970,6,0,b
12971,21,0,b
12972,20,0,b
12973,25,0,a
12974,20,0,b
12975,8,0,b
12976,6,0,b
12977,10,0,b
12978,15,1,d
12979,25,0,b
12980,35,1,d
12981,2,0,b
12982,2,0,a
12983,10,0,a
12984,10,0,a
12985,2,0,b
12986,4,0,b
12987,30,0,b
12988,8,0,b
12989,20,0,b
12990,2,0,b
12991,30,0,b
12992,6,0,b
12993,10,0,b
12994,7,0,b
12995,65,0,a
12996,3,0,a
12997,1,0,b
12998,6,0,a
12999,20,0,b
13000,4,0,b
13001,30,0,a
13002,20,1,d
13003,6,0,b
13004,12,1,d
13005,500,0,a
13006,30,1,d
13007,75,0,b
13008,1,1,d
13009,5,1,d
13010,3,0,b
13011,2,0,a
13012,20,1,d
13013,20,0,b
13014,3,0,b
13015,20,0,b
13016,5,0,b
13017,1,0,b
13018,4,0,b
13019,5,0,b
13020,5,0,b
13021,56,0,a
13022,5,0,a
13023,10,0,b
13024,5,0,a
13025,12,1,d
13026,29,1,c
13027,8,0,b
13028,10,0,b
13029,3,0,b
13030,3,0,b
13031,4,0,b
13032,4,0,b
13033,30,0,b
13034,8,1,c
13035,25,0,b
13036,12,0,a
13037,20,0,b
13038,1,0,b
13039,12,1,c
13040,4,0,b
13041,16,0,b
13042,10,0,b
13043,2,0,b
13044,2,0,b
13045,12,1,d
13046,3,0,a
13047,75,0,b
13048,6,0,b
13049,10,0,b
13050,1,0,b
13051,100,1,d
13052,3,0,a
13053,30,1,d
13054,5,0,b
13055,85,1,d
13056,20,0,b
13057,4,0,b
13058,10,0,b
13059,30,1,d
13060,4,0,b
13061,17,0,b
13062,40,0,a
13063,1,0,b
13064,6,0,a
13065,90,0,a
13066,20,0,b
13067,70,1,c
13068,2,0,b
13069,7,0,b
13070,4,0,b
13071,4,0,b
13072,25,0,a
13073,30,0,b
13074,60,1,d
13075,7,0,b
13076,5,0,b
13077,3,0,b
13078,30,0,b
13079,2,0,b
13080,10,1,d
13081,3,0,b
13082,10,0,a
13083,10,0,b
13084,35,0,b
13085,50,1,d
13086,300,0,a
13087,4,0,b
13088,15,1,d
13089,2,0,a
13090,20,1,c
13091,8,0,a
13092,20,0,b
13093,2,1,d
13094,3,0,b
13095,2,0,a
13096,4,0,b
13097,10,0,b
13098,7,0,b
13099,3,0,b
13100,50,0,b
13101,50,0,a
13102,3,0,b
13103,20,0,a
13104,50,1,d
13105,3,0,b
13106,2,0,a
13107,50,0,b
13108,10,0,b
13109,1,0,b
13110,50,1,d
13111,10,0,a
13112,6,0,b
13113,20,0,b
13114,20,1,d
13115,5,0,b
13116,24,0,b
13117,5,0,b
13118,141,0,b
13119,2,0,b
13120,3,0,b
13121,9,0,a
13122,35,1,d
13123,5,0,b
13124,100,1,d
13125,1,0,a
13126,17,0,b
13127,3,0,a
13128,40,1,d
13129,100,0,a
13130,10,0,a
13131,2,0,b
13132,10,0,b
13133,10,0,b
13134,50,1,d
13135,4,0,a
13136,3,0,b
13137,5,0,b
13138,5,0,b
13139,2,0,b
13140,1,0,b
13141,30,0,b
13142,3,0,b
13143,10,0,b
13144,4,0,b
13145,20,0,b
13146,40,1,d
13147,4,0,b
13148,1,0,b
13149,6,0,b
13150,19,1,d
13151,2,0,b
13152,10,0,b
13153,12,0,b
13154,70,0,b
13155,1,0,a
13156,60,0,b
13157,6,0,a
13158,10,0,a
13159,20,0,b
13160,3,0,b
13161,10,0,b
13162,10,0,b
13163,5,0,b
13164,15,1,c
13165,40,1,c
13166,15,0,a
13167,50,1,c
13168,11,0,b
13169,1,0,b
13170,5,0,b
13171,2,0,b
13172,60,0,b
13173,200,1,d
13174,2,0,b
13175,100,0,b
13176,20,0,b
13177,6,0,b
13178,60,1,c
13179,11,1,c
13180,5,1,d
13181,6,0,b
13182,4,0,b
13183,5,0,a
13184,8,0,b
13185,20,0,b
13186,300,0,b
13187,20,0,b
13188,20,0,b
13189,9,0,b
13190,7,0,a
13191,40,0,a
13192,2,0,b
13193,10,1,d
13194,1,0,b
13195,30,1,c
13196,5,0,a
13197,500,1,d
13198,9,0,a
13199,145,0,b
13200,3,1,d
13201,3,0,b
13202,13,0,a
13203,60,0,b
13204,40,1,d
13205,4,0,b
13206,60,1,d
13207,4,1,d
13208,80,1,d
13209,2,0,b
13210,30,0,a
13211,50,0,b
13212,100,1,c
13213,60,0,b
13214,5,0,b
13215,20,1,d
13216,30,0,a
13217,8,0,b
13218,10,0,a
13219,9,1,d
13220,100,0,b
13221,8,0,b
13222,4,0,b
13223,5,0,a
13224,20,1,d
13225,75,0,b
13226,500,0,b
13227,30,1,c
13228,250,0,b
13229,5,0,a
13230,50,0,b
13231,10,0,a
13232,2,0,a
13233,8,0,a
13234,2,0,a
13235,24,0,a
13236,40,1,d
13237,20,1,d
13238,50,0,a
13239,10,0,a
13240,5,0,b
13241,1,0,b
13242,5,0,b
13243,1,0,b
13244,4,0,b
13245,5,0,b
13246,8,0,b
13247,4,0,b
13248,3,0,b
13249,8,0,b
13250,9,1,d
13251,2,0,b
13252,300,0,a
13253,20,0,a
13254,8,0,b
13255,1,0,b
13256,20,0,a
13257,20,0,b
13258,100,0,a
13259,1,0,b
13260,15,1,c
13261,40,1,d
13262,8,0,b
13263,8,0,b
13264,5,0,b
13265,70,1,d
13266,10,0,b
13267,2,0,b
13268,10,0,b
13269,5,0,b
13270,3,0,b
13271,50,0,a
13272,50,1,d
13273,50,0,b
13274,30,0,b
13275,100,0,b
13276,20,0,b
13277,50,0,b
13278,25,1,d
13279,10,0,a
13280,1,0,b
13281,150,0,b
13282,2,0,b
13283,30,0,a
13284,40,1,d
13285,2,0,b
13286,15,0,b
13287,5,0,b
13288,3,0,b
13289,18,0,b
13290,4,0,b
13291,30,1,d
13292,4,0,a
13293,20,1,d
13294,10,0,b
13295,25,0,b
13296,10,0,b
13297,1,0,b
13298,2,0,b
13299,10,0,b
13300,8,0,b
13301,30,0,b
13302,50,0,b
13303,30,0,b
13304,200,0,a
13305,5,0,b
13306,10,0,b
13307,3,0,b
13308,50,1,d
13309,2,0,b
13310,10,0,b
13311,18,0,b
13312,2,0,b
13313,5,0,b
13314,20,1,d
13315,13,1,d
13316,15,1,c
13317,15,1,d
13318,30,0,a
13319,6,0,b
13320,5,0,b
13321,11,0,b
13322,8,0,b
13323,16,0,a
13324,4,0,b
13325,20,1,d
13326,50,1,d
13327,20,0,b
13328,150,1,d
13329,2,0,b
13330,1,1,d
13331,100,0,b
13332,3,0,b
13333,200,1,d
13334,4,0,b
13335,1,0,a
13336,20,1,d
13337,30,1,d
13338,3,0,b
13339,10,0,b
13340,7,0,b
13341,9,0,a
13342,8,1,d
13343,3,0,b
13344,2,0,a
13345,5,0,a
13346,4,0,a
13347,8,0,b
13348,10,0,b
13349,8,0,b
13350,100,0,b
13351,20,0,b
13352,40,1,c
13353,1,0,b
13354,18,0,b
13355,4,0,b
13356,15,0,b
13357,400,1,d
13358,12,0,b
13359,200,1,d
13360,20,0,b
13361,130,1,d
13362,6,1,c
13363,10,0,b
13364,15,0,b
13365,8,0,b
13366,5,0,a
13367,10,0,b
13368,5,0,a
13369,10,0,a
13370,10,0,b
13371,6,0,b
13372,20,0,a
13373,2,0,b
13374,1,0,b
13375,10,0,a
13376,60,0,a
13377,60,0,b
13378,9,0,a
13379,50,0,a
13380,8,0,b
13381,1,0,a
13382,6,0,b
13383,5,0,b
13384,15,1,d
13385,105,0,b
13386,50,0,b
13387,5,0,b
13388,15,1,c
13389,6,0,b
13390,2,0,a
13391,10,0,b
13392,8,0,b
13393,100,0,a
13394,25,0,a
13395,60,0,b
13396,9,0,b
13397,45,0,b
13398,6,0,a
13399,1,0,a
13400,1,0,b
13401,14,1,d
13402,15,0,b
13403,2,0,b
13404,3,0,a
13405,50,0,b
13406,25,0,b
13407,8,0,b
13408,55,0,b
13409,6,0,b
13410,15,1,c
13411,10,0,a
13412,4,0,b
13413,2,0,b
13414,10,1,c
13415,90,0,b
13416,20,0,b
13417,5,0,b
13418,50,0,b
13419,3,0,b
13420,5,0,b
13421,30,0,b
13422,3,1,d
13423,5,0,a
13424,12,0,a
13425,10,0,b
13426,20,0,b
13427,100,0,b
13428,11,0,b
13429,1,0,b
13430,3,0,b
13431,2,0,b
13432,2,0,a
13433,3,0,b
13434,5,0,b
13435,50,0,b
13436,50,1,d
13437,3,1,d
13438,3,0,b
13439,25,1,c
13440,400,1,d
13441,2,0,b
13442,6,0,a
13443,25,0,b
13444,10,0,b
13445,9,1,d
13446,3,0,b
13447,8,0,b
13448,30,1,d
13449,10,0,b
13450,4,0,a
13451,2,0,a
13452,5,0,b
13453,2,0,b
13454,8,0,b
13455,1,0,b
13456,2,1,c
13457,20,1,d
13458,1,0,b
13459,1,0,b
13460,2,0,a
13461,50,1,c
13462,1,0,b
13463,3,0,a
13464,10,0,a
13465,150,0,b
13466,50,0,a
13467,5,0,b
13468,20,0,a
13469,25,0,b
13470,20,0,b
13471,45,1,c
13472,200,0,b
13473,2,0,b
13474,60,0,a
13475,400,0,b
13476,150,0,a
13477,50,0,a
13478,100,0,b
13479,4,0,b
13480,3,0,b
13481,15,0,b
13482,2,0,b
13483,30,1,d
13484,60,0,b
13485,10,0,b
13486,10,0,b
13487,4,0,b
13488,6,0,b
13489,10,0,b
13490,40,0,b
13491,4,0,b
13492,3,0,b
13493,2,1,d
13494,11,1,d
13495,10,0,b
13496,250,1,d
13497,4,0,b
13498,30,0,b
13499,200,0,b
13500,15,0,b
13501,45,0,b
13502,25,0,b
13503,4,0,a
13504,4,0,b
13505,6,0,b
13506,130,0,b
13507,100,1,d
13508,3,0,b
13509,3,1,c
13510,150,0,b
13511,50,0,b
13512,10,1,d
13513,50,0,b
13514,3,0,b
13515,40,0,b
13516,30,1,d
13517,4,1,d
13518,3,0,b
13519,2,0,b
13520,100,0,a
13521,10,0,b
13522,1,0,b
13523,140,0,b
13524,5,0,b
13525,2,0,b
13526,40,0,b
