id,degree,Y
12530,4,0
12531,4,0
12532,6,0
12533,8,1
12534,6,0
12535,6,0
12536,7,0
12537,9,0
12538,8,0
12539,4,1
12540,2,0
12541,2,0
12542,3,1
12543,4,0
12544,5,0
12545,3,1
12546,4,0
12547,4,0
12548,9,0
12549,7,0
12550,3,0
12551,9,0
12552,5,0
12553,6,1
12554,6,0
12555,7,0
12556,9,0
12557,7,1
12558,9,0
12559,8,0
12560,1,0
12561,9,0
12562,4,0
12563,5,0
12564,7,0
12565,5,0
12566,3,0
12567,6,0
12568,7,1
12569,9,1
12570,7,0
12571,8,0
12572,9,1
12573,7,0
12574,5,0
12575,3,1
12576,10,0
12577,3,0
12578,6,0
12579,7,1
12580,7,0
12581,1,0
12582,4,1
12583,3,0
12584,10,1
12585,2,0
12586,4,0
12587,5,0
12588,7,1
12589,3,1
12590,5,0
12591,1,1
12592,4,0
12593,4,0
12594,2,0
12595,6,1
12596,4,0
12597,2,0
12598,3,0
12599,5,0
12600,5,0
12601,2,0
12602,10,0
12603,5,0
12604,6,0
12605,6,0
12606,10,0
12607,7,1
12608,3,0
12609,10,0
12610,4,0
12611,4,0
12612,5,0
12613,6,0
12614,2,1
12615,2,0
12616,6,0
12617,7,0
12618,6,1
12619,10,0
12620,6,0
12621,7,0
12622,8,0
12623,3,0
12624,1,0
12625,9,1
12626,5,0
12627,6,0
12628,7,0
12629,6,0
12630,7,0
12631,5,0
12632,6,0
12633,6,0
12634,1,0
12635,6,0
12636,2,0
12637,8,0
12638,6,0
12639,8,0
12640,9,0
12641,6,0
12642,6,1
12643,5,1
12644,10,0
12645,5,0
12646,8,1
12647,7,0
12648,2,0
12649,5,1
12650,8,0
12651,10,1
12652,5,0
12653,1,0
12654,6,1
12655,4,0
12656,5,0
12657,6,0
12658,4,0
12659,5,1
12660,7,1
12661,2,1
12662,4,1
12663,10,1
12664,7,0
12665,6,0
12666,7,1
12667,6,1
12668,14,0
12669,7,1
12670,3,0
12671,6,0
12672,2,0
12673,6,0
12674,4,0
12675,7,0
12676,7,1
12677,4,0
12678,5,0
12679,2,0
12680,8,0
12681,4,0
12682,8,0
12683,3,0
12684,4,1
12685,4,0
12686,5,0
12687,6,0
12688,9,0
12689,5,0
12690,6,0
12691,7,0
12692,2,1
12693,6,0
12694,12,0
12695,7,1
12696,10,1
12697,6,0
12698,5,0
12699,8,1
12700,4,0
12701,7,1
12702,9,1
12703,9,1
12704,8,0
12705,4,0
12706,5,1
12707,6,0
12708,6,0
12709,7,0
12710,7,0
12711,11,0
12712,6,1
12713,2,1
12714,10,0
12715,4,1
12716,4,0
12717,7,0
12718,4,0
12719,7,1
12720,6,0
12721,3,0
12722,6,1
12723,9,0
12724,6,0
12725,0,0
12726,10,1
12727,10,0
12728,8,0
12729,4,1
12730,6,1
12731,2,0
12732,3,0
12733,6,0
12734,6,1
12735,5,0
12736,6,0
12737,5,0
12738,5,0
12739,5,0
12740,3,0
12741,8,1
12742,6,0
12743,1,0
12744,2,0
12745,7,0
12746,7,0
12747,2,0
12748,7,0
12749,6,0
12750,8,1
12751,6,1
12752,8,0
12753,9,0
12754,5,0
12755,5,0
12756,3,0
12757,8,1
12758,10,1
12759,4,1
12760,3,0
12761,6,0
12762,6,0
12763,10,0
12764,5,0
12765,1,0
12766,5,1
12767,8,1
12768,7,1
12769,9,0
12770,6,0
12771,6,1
12772,3,0
12773,5,0
12774,5,0
12775,3,0
12776,9,0
12777,8,0
12778,3,0
12779,7,1
12780,7,1
12781,4,0
12782,8,0
12783,5,0
12784,6,0
12785,8,0
12786,5,0
12787,3,0
12788,4,1
12789,12,0
12790,7,0
12791,3,0
12792,9,1
12793,3,0
12794,10,0
12795,10,0
12796,5,0
12797,8,1
12798,4,0
12799,4,0
12800,7,0
12801,5,0
12802,12,0
12803,9,1
12804,3,0
12805,2,0
12806,2,0
12807,6,0
12808,7,0
12809,8,1
12810,3,0
12811,1,0
12812,7,0
12813,8,0
12814,5,0
12815,6,0
12816,8,1
12817,5,0
12818,5,0
12819,7,1
12820,2,0
12821,9,0
12822,7,1
12823,4,0
12824,8,0
12825,3,0
12826,5,0
12827,3,1
12828,6,0
12829,2,0
12830,4,1
12831,6,0
12832,10,0
12833,8,0
12834,3,0
12835,10,0
12836,6,1
12837,4,0
12838,12,0
12839,4,0
12840,5,0
12841,6,0
12842,12,0
12843,10,0
12844,5,0
12845,6,1
12846,5,1
12847,3,1
12848,2,1
12849,7,0
12850,5,0
12851,3,1
12852,6,0
12853,7,0
12854,5,0
12855,4,0
12856,6,0
12857,4,0
12858,9,0
12859,6,0
12860,6,1
12861,2,0
12862,6,1
12863,7,1
12864,1,0
12865,5,0
12866,3,0
12867,7,0
12868,13,0
12869,5,0
12870,7,1
12871,5,0
12872,3,0
12873,5,1
12874,3,0
12875,5,0
12876,9,0
12877,8,1
12878,8,0
12879,3,0
12880,4,0
12881,4,1
12882,8,0
12883,6,1
12884,3,0
12885,7,0
12886,2,0
12887,3,0
12888,4,0
12889,3,1
12890,6,0
12891,4,0
12892,7,0
12893,6,0
12894,12,0
12895,6,0
12896,5,0
12897,11,1
12898,5,0
12899,6,0
12900,4,0
12901,8,0
12902,7,0
12903,3,0
12904,4,0
12905,9,1
12906,10,0
12907,6,1
12908,5,0
12909,2,0
12910,2,0
12911,3,0
12912,4,0
12913,5,0
12914,10,0
12915,9,1
12916,9,0
12917,6,1
12918,8,0
12919,4,0
12920,4,0
12921,11,0
12922,1,0
12923,4,0
12924,8,0
12925,4,0
12926,7,0
12927,3,0
12928,4,0
12929,5,0
12930,3,0
12931,9,0
12932,4,0
12933,7,0
12934,6,1
12935,6,0
12936,4,1
12937,1,0
12938,7,1
12939,6,1
12940,4,0
12941,7,0
12942,6,0
12943,3,1
12944,8,0
12945,4,0
12946,2,0
12947,4,0
12948,6,0
12949,9,0
12950,10,0
12951,7,0
12952,10,0
12953,9,0
12954,3,0
12955,7,0
12956,4,1
12957,9,0
12958,3,0
12959,7,0
12960,9,0
12961,11,0
12962,4,0
12963,7,0
12964,4,0
12965,7,0
12966,8,0
12967,8,1
12968,3,1
12969,4,0
12970,5,0
12971,4,0
12972,6,1
12973,4,0
12974,8,0
12975,7,0
12976,4,0
12977,4,1
12978,6,1
12979,7,0
12980,4,1
12981,5,0
12982,10,1
12983,5,1
12984,10,0
12985,10,0
12986,10,0
12987,5,0
12988,9,0
12989,5,0
12990,3,0
12991,5,0
12992,3,0
12993,14,0
12994,6,0
12995,6,0
12996,4,0
12997,10,0
12998,5,0
12999,11,0
13000,7,0
13001,5,0
13002,8,0
13003,8,0
13004,7,0
13005,4,0
13006,7,1
13007,6,1
13008,3,0
13009,10,0
13010,7,0
13011,4,1
13012,8,0
13013,4,1
13014,4,0
13015,3,1
13016,7,0
13017,6,0
13018,6,0
13019,6,0
13020,1,0
13021,6,0
13022,5,0
13023,4,0
13024,9,0
13025,9,0
13026,6,0
13027,6,0
13028,8,0
13029,2,0
13030,6,0
13031,6,0
13032,7,1
13033,2,0
13034,3,0
13035,8,1
13036,13,0
13037,6,0
13038,4,0
13039,5,0
13040,4,1
13041,5,0
13042,5,1
13043,7,0
13044,2,0
13045,4,0
13046,6,0
13047,7,0
13048,5,1
13049,5,0
13050,4,0
13051,7,0
13052,7,0
13053,6,0
13054,5,1
13055,7,0
13056,2,1
13057,7,0
13058,6,0
13059,8,0
13060,7,0
13061,5,0
13062,5,0
13063,5,0
13064,8,0
13065,5,0
13066,4,0
13067,3,0
13068,7,0
13069,6,1
13070,4,0
13071,5,0
13072,6,0
13073,6,0
13074,4,0
13075,4,0
13076,5,0
13077,9,0
13078,12,1
13079,8,0
13080,8,0
13081,11,0
13082,4,0
13083,7,0
13084,4,0
13085,7,0
13086,3,0
13087,10,0
13088,5,0
13089,4,1
13090,5,0
13091,5,1
13092,7,0
13093,6,0
13094,7,0
13095,7,1
13096,4,0
13097,5,0
13098,12,0
13099,8,0
13100,5,0
13101,11,0
13102,10,1
13103,8,0
13104,7,1
13105,5,0
13106,10,1
13107,2,0
13108,5,0
13109,7,0
13110,8,0
13111,10,0
13112,9,0
13113,4,0
13114,5,0
13115,8,1
13116,11,1
13117,2,1
13118,6,1
13119,6,0
13120,9,0
13121,5,0
13122,7,1
13123,9,1
13124,3,1
13125,4,0
13126,10,0
13127,8,0
13128,7,0
13129,5,0
13130,4,1
13131,5,0
13132,5,0
13133,3,0
13134,5,0
13135,5,0
13136,5,0
13137,4,0
13138,16,0
13139,3,0
13140,5,1
13141,2,0
13142,4,0
13143,5,1
13144,5,0
13145,9,0
13146,7,0
13147,4,0
13148,4,0
13149,10,0
13150,5,0
13151,3,0
13152,3,0
13153,4,0
13154,10,0
13155,8,0
13156,7,1
13157,10,0
13158,8,0
13159,3,0
13160,9,0
13161,5,0
13162,5,0
13163,8,0
13164,3,1
13165,6,0
13166,6,0
13167,9,0
13168,5,0
13169,13,0
13170,3,1
13171,7,0
13172,6,0
13173,3,0
13174,7,0
13175,11,1
13176,5,0
13177,7,0
13178,3,0
13179,5,1
13180,6,0
13181,7,0
13182,5,0
13183,8,0
13184,7,1
13185,5,1
13186,8,1
13187,7,0
13188,5,0
13189,7,0
13190,6,0
13191,5,0
13192,10,0
13193,10,0
13194,7,0
13195,6,0
13196,6,0
13197,2,0
13198,3,0
13199,7,0
13200,7,0
13201,5,0
13202,4,1
13203,5,1
13204,7,0
13205,6,1
13206,8,0
13207,7,1
13208,4,0
13209,9,0
13210,2,0
13211,9,0
13212,8,0
13213,9,0
13214,5,0
13215,5,0
13216,4,0
13217,6,0
13218,7,0
13219,5,1
13220,1,0
13221,5,1
13222,5,0
13223,4,0
13224,4,0
13225,3,0
13226,6,0
13227,4,0
13228,5,0
13229,10,0
13230,5,1
13231,7,0
13232,10,1
13233,8,0
13234,9,0
13235,4,0
13236,7,0
13237,8,0
13238,4,0
13239,7,0
13240,9,0
13241,7,0
13242,10,0
13243,7,0
13244,13,0
13245,3,1
13246,8,1
13247,2,1
13248,7,0
13249,5,0
13250,4,0
13251,6,0
13252,7,0
13253,9,0
13254,5,0
13255,6,0
13256,7,0
13257,8,0
13258,8,0
13259,5,1
13260,0,0
13261,2,0
13262,2,0
13263,7,0
13264,7,0
13265,5,0
13266,5,0
13267,5,0
13268,6,0
13269,4,0
13270,6,0
13271,5,0
13272,5,0
13273,8,0
13274,0,0
13275,10,0
13276,8,0
13277,8,1
13278,7,0
13279,4,0
13280,7,0
13281,6,1
13282,8,0
13283,5,0
13284,8,0
13285,10,0
13286,7,0
13287,9,0
13288,4,0
13289,8,0
13290,8,0
13291,3,0
13292,6,0
13293,8,0
13294,4,0
13295,10,0
13296,3,0
13297,5,1
13298,5,0
13299,8,1
13300,7,0
13301,3,0
13302,7,0
13303,6,1
13304,6,0
13305,4,0
13306,7,0
13307,8,0
13308,8,0
13309,13,0
13310,7,0
13311,4,1
13312,5,0
13313,4,0
13314,6,1
13315,8,0
13316,3,0
13317,4,1
13318,7,1
13319,7,0
13320,9,0
13321,1,0
13322,9,0
13323,3,0
13324,6,0
13325,13,0
13326,6,0
13327,3,0
13328,8,0
13329,6,1
13330,7,0
13331,8,0
13332,3,0
13333,4,0
13334,11,0
13335,8,0
13336,7,0
13337,4,1
13338,4,0
13339,5,0
13340,6,0
13341,7,0
13342,3,0
13343,8,0
13344,8,1
13345,6,0
13346,8,0
13347,6,0
13348,5,0
13349,7,0
13350,4,0
13351,5,0
13352,4,0
13353,8,0
13354,5,0
13355,6,0
13356,6,0
13357,6,0
13358,6,0
13359,9,0
13360,3,1
13361,6,0
13362,8,0
13363,9,0
13364,7,1
13365,5,0
13366,4,0
13367,3,0
13368,8,1
13369,9,0
13370,0,0
13371,4,0
13372,7,0
13373,5,0
13374,5,1
13375,9,0
13376,3,0
13377,8,0
13378,2,0
13379,8,0
13380,3,1
13381,11,0
13382,8,0
13383,6,0
13384,5,0
13385,8,0
13386,9,0
13387,7,0
13388,13,0
13389,1,0
13390,5,0
13391,5,0
13392,4,0
13393,7,1
13394,3,0
13395,3,0
13396,6,0
13397,7,1
13398,8,0
13399,5,0
13400,3,0
13401,2,1
13402,3,0
13403,3,0
13404,7,0
13405,7,0
13406,6,0
13407,9,0
13408,7,0
13409,10,0
13410,6,0
13411,8,0
13412,7,1
13413,4,0
13414,8,0
13415,8,0
13416,6,1
13417,10,0
13418,4,0
13419,5,1
13420,7,1
13421,6,0
13422,2,0
13423,4,0
13424,5,0
13425,5,0
13426,8,0
13427,4,0
13428,4,0
13429,10,0
13430,4,0
13431,2,0
13432,8,0
13433,5,0
13434,8,0
13435,6,0
13436,10,1
13437,6,0
13438,5,0
13439,6,0
13440,7,1
13441,3,0
13442,5,0
13443,5,0
13444,5,0
13445,10,0
13446,6,0
13447,2,0
13448,6,0
13449,5,0
13450,8,0
13451,4,0
13452,5,0
13453,5,0
13454,7,0
13455,6,0
13456,5,0
13457,3,0
13458,12,1
13459,5,0
13460,3,1
13461,6,0
13462,4,0
13463,8,0
13464,8,0
13465,7,0
13466,6,0
13467,6,0
13468,10,0
13469,7,1
13470,4,0
13471,6,0
13472,7,0
13473,5,0
13474,4,0
13475,5,0
13476,6,0
13477,11,0
13478,5,0
13479,2,1
13480,4,0
13481,7,0
13482,6,1
13483,4,0
13484,4,1
13485,8,0
13486,9,0
13487,8,0
13488,8,1
13489,11,0
13490,4,1
13491,5,0
13492,5,0
13493,6,0
13494,4,0
13495,4,0
13496,12,0
13497,2,0
13498,6,1
13499,7,0
13500,8,0
13501,2,0
13502,5,1
13503,5,0
13504,10,1
13505,5,1
13506,3,0
13507,2,0
13508,6,0
13509,5,0
13510,4,0
13511,4,0
13512,6,1
13513,7,0
13514,7,0
13515,3,0
13516,5,1
13517,5,0
13518,3,1
13519,5,0
13520,9,0
13521,9,0
13522,5,0
13523,8,0
13524,10,0
13525,9,0
13526,9,0
13527,2,0
13528,8,0
13529,4,0
13530,5,1
13531,3,0
13532,8,0
13533,9,0
13534,4,1
13535,7,1
13536,4,1
13537,6,0
13538,3,1
13539,6,0
13540,2,1
13541,3,0
13542,11,0
13543,3,0
13544,6,1
13545,8,0
13546,5,0
13547,6,0
13548,3,0
13549,5,1
13550,6,0
13551,5,0
13552,6,0
13553,6,1
13554,7,1
13555,10,0
13556,7,1
13557,9,0
13558,3,0
13559,5,1
13560,8,0
13561,6,1
13562,9,0
13563,3,0
13564,7,0
13565,6,0
13566,7,0
13567,8,0
13568,6,0
13569,3,0
13570,9,1
13571,8,0
13572,2,0
13573,8,0
13574,5,0
13575,5,0
13576,7,0
13577,8,0
13578,5,0
13579,4,0
13580,7,1
13581,6,0
13582,5,0
13583,8,0
13584,3,0
13585,5,1
13586,2,0
13587,3,0
13588,6,0
13589,2,0
13590,4,0
13591,4,0
13592,7,0
13593,3,0
13594,3,1
13595,4,0
13596,7,0
13597,4,0
13598,5,0
13599,9,1
13600,6,0
13601,6,0
13602,5,1
13603,3,0
13604,9,1
13605,8,1
13606,4,0
13607,7,0
13608,8,0
13609,5,0
13610,2,1
13611,8,0
13612,7,0
13613,7,0
13614,7,0
13615,4,0
13616,6,1
13617,7,1
13618,6,0
13619,6,0
13620,6,0
13621,8,0
13622,5,0
13623,6,0
13624,4,0
13625,6,1
13626,2,1
13627,8,0
13628,5,1
13629,9,0
13630,3,0
13631,10,0
13632,6,0
13633,6,1
13634,3,0
13635,7,1
13636,5,0
13637,4,0
13638,4,1
13639,3,0
13640,3,0
13641,5,0
13642,6,0
13643,8,0
13644,3,0
13645,1,1
13646,4,0
13647,5,1
13648,6,1
13649,11,0
13650,9,0
13651,5,0
13652,7,0
13653,6,0
13654,4,0
13655,7,0
13656,6,0
13657,6,1
13658,11,0
13659,3,0
13660,7,0
13661,3,0
13662,1,0
13663,7,0
13664,7,1
13665,6,1
13666,6,0
13667,11,0
13668,8,0
13669,6,0
13670,8,0
13671,2,0
13672,5,0
13673,5,0
13674,7,0
13675,11,0
13676,5,0
13677,7,0
13678,7,0
13679,9,0
13680,7,1
13681,4,0
13682,8,1
13683,2,0
13684,5,0
13685,5,0
13686,6,0
13687,11,0
13688,5,0
13689,4,0
13690,3,0
13691,5,0
13692,7,1
13693,6,0
13694,6,0
13695,5,0
13696,3,0
13697,8,0
13698,5,1
13699,6,0
13700,3,1
13701,10,0
13702,3,0
13703,6,0
13704,9,0
13705,1,0
13706,4,0
13707,5,1
13708,11,1
13709,6,0
13710,10,0
13711,6,0
13712,5,0
13713,12,0
13714,6,0
13715,10,0
13716,4,0
13717,4,0
13718,9,0
13719,5,0
13720,7,0
13721,6,1
13722,4,0
13723,4,0
13724,6,0
13725,3,0
13726,7,0
13727,5,0
13728,8,0
13729,10,0
13730,3,0
13731,7,1
13732,5,0
13733,11,0
13734,6,1
13735,6,1
13736,8,0
13737,5,0
13738,6,0
13739,4,0
13740,5,0
13741,10,0
13742,6,0
13743,5,0
13744,4,0
13745,6,1
13746,10,0
13747,12,0
13748,8,1
13749,6,0
13750,5,1
13751,5,0
13752,4,0
13753,6,0
13754,6,0
13755,6,0
13756,5,0
13757,0,0
13758,5,0
13759,7,0
13760,6,0
13761,10,1
13762,2,0
13763,4,0
13764,6,0
13765,5,0
13766,7,1
13767,7,0
13768,7,0
13769,9,0
13770,5,0
13771,5,0
13772,5,0
13773,2,0
13774,8,0
13775,6,0
13776,5,0
13777,4,1
13778,6,0
13779,5,1
13780,4,1
13781,6,1
13782,4,0
13783,8,0
13784,5,0
13785,5,0
13786,4,0
13787,3,0
13788,7,0
13789,7,0
13790,7,0
13791,7,0
13792,7,0
13793,6,0
13794,5,0
13795,3,1
13796,5,0
13797,7,1
13798,2,0
13799,5,0
13800,6,0
13801,9,1
13802,7,0
13803,4,1
13804,8,0
13805,11,1
13806,2,0
13807,4,0
13808,6,0
13809,9,1
13810,4,0
13811,3,0
13812,5,0
13813,6,1
13814,5,1
13815,7,0
13816,8,0
13817,10,0
13818,8,0
13819,2,1
13820,5,0
13821,6,0
13822,2,0
13823,11,0
13824,7,0
13825,9,1
13826,9,0
13827,6,1
13828,6,0
13829,6,0
13830,6,0
13831,3,0
13832,4,0
13833,4,0
13834,1,0
13835,1,0
13836,8,0
13837,11,0
13838,5,0
13839,3,0
13840,7,0
13841,7,1
13842,9,0
13843,5,0
13844,10,0
13845,3,0
13846,9,0
13847,9,0
13848,10,1
13849,6,0
13850,6,0
13851,4,0
13852,8,0
13853,11,0
13854,7,1
13855,8,0
13856,6,0
13857,9,0
13858,3,0
13859,7,0
13860,11,0
13861,8,1
13862,4,0
13863,8,0
13864,6,0
13865,9,0
13866,8,0
13867,6,0
13868,13,0
13869,6,0
13870,4,0
13871,8,0
13872,9,0
13873,4,1
13874,4,0
13875,3,0
13876,5,0
13877,5,0
13878,7,0
13879,5,1
13880,8,1
13881,11,0
13882,3,0
13883,9,1
13884,6,1
13885,8,0
13886,6,0
13887,9,0
13888,9,0
13889,5,0
13890,7,0
13891,5,1
13892,6,0
13893,12,0
13894,7,0
13895,5,0
13896,6,0
13897,6,0
13898,9,0
13899,10,1
13900,7,0
13901,6,0
13902,3,0
13903,3,0
13904,7,0
13905,7,0
13906,6,0
13907,6,1
13908,5,0
13909,5,0
13910,3,0
13911,5,0
13912,7,0
13913,10,0
13914,6,0
13915,3,0
13916,3,0
13917,5,0
13918,7,0
13919,8,0
13920,3,0
13921,4,1
13922,6,1
13923,4,0
13924,3,0
13925,6,0
13926,3,0
13927,3,0
13928,2,1
13929,8,1
13930,11,0
13931,7,0
13932,3,0
13933,10,0
13934,1,0
13935,7,0
13936,10,0
13937,4,0
13938,6,0
13939,8,0
13940,3,0
13941,7,0
13942,5,0
13943,5,0
13944,6,1
13945,5,1
13946,6,0
13947,8,0
13948,9,0
13949,12,0
13950,8,0
13951,3,1
13952,6,0
13953,9,1
13954,4,0
13955,3,1
13956,5,0
13957,2,1
13958,3,0
13959,5,0
13960,5,0
13961,3,0
13962,7,0
13963,5,0
13964,3,0
13965,7,0
13966,5,0
13967,7,0
13968,5,0
13969,4,0
13970,3,0
13971,3,0
13972,10,1
13973,5,1
13974,5,0
13975,3,0
13976,4,0
13977,10,0
13978,5,0
13979,8,1
13980,6,0
13981,7,0
13982,3,0
13983,12,0
13984,3,0
13985,5,0
13986,7,0
13987,6,0
13988,7,1
13989,4,0
13990,9,1
13991,5,0
13992,8,0
13993,7,0
13994,1,0
13995,5,0
13996,6,0
13997,6,0
13998,6,0
13999,7,0
14000,12,0
14001,6,0
14002,4,0
14003,4,0
14004,8,0
14005,3,0
14006,4,0
14007,5,0
14008,4,1
14009,5,0
14010,5,0
14011,4,1
14012,6,0
14013,7,0
14014,9,1
14015,5,0
14016,6,0
14017,8,0
14018,6,0
14019,10,0
14020,4,0
14021,6,0
14022,7,0
14023,8,0
14024,8,0
14025,4,0
14026,9,0
14027,7,0
14028,5,0
14029,6,0
14030,5,0
14031,5,0
14032,6,0
14033,6,0
14034,8,0
14035,6,0
14036,7,1
14037,3,0
14038,8,0
14039,6,0
14040,5,0
14041,5,0
14042,9,1
14043,7,0
14044,10,1
14045,11,0
14046,12,1
14047,5,1
14048,3,0
14049,12,0
14050,7,0
14051,9,0
14052,5,0
14053,3,0
14054,5,0
14055,8,0
14056,7,0
14057,6,0
14058,2,0
14059,4,0
14060,9,0
14061,4,0
14062,5,0
14063,9,1
14064,3,0
14065,11,0
14066,3,0
14067,5,0
14068,8,0
14069,4,0
14070,9,1
14071,9,0
14072,7,0
14073,7,0
14074,3,0
14075,8,0
14076,5,0
14077,12,0
14078,3,0
14079,4,0
14080,6,0
14081,5,0
14082,8,0
14083,3,1
14084,5,0
14085,8,0
14086,7,1
14087,8,0
14088,6,0
14089,5,1
14090,7,0
14091,10,0
14092,4,1
14093,5,0
14094,3,1
14095,2,0
14096,5,0
14097,6,0
14098,3,0
14099,5,0
14100,7,0
14101,10,0
14102,6,0
14103,6,0
14104,2,0
14105,9,0
14106,4,0
14107,8,0
14108,6,0
14109,5,1
14110,7,1
14111,6,0
14112,2,0
14113,6,0
14114,9,0
14115,8,0
14116,7,0
14117,6,0
14118,5,1
14119,9,0
14120,7,0
14121,3,0
14122,10,0
14123,4,0
14124,13,0
14125,7,0
14126,7,0
14127,3,0
14128,4,0
14129,4,1
14130,6,1
14131,8,0
14132,9,0
14133,5,0
14134,6,0
14135,0,0
14136,7,1
14137,5,0
14138,6,0
14139,13,0
14140,15,0
14141,7,0
14142,6,0
14143,4,1
14144,1,0
14145,4,0
14146,5,0
14147,4,0
14148,5,0
14149,6,0
14150,8,1
14151,11,0
14152,8,0
14153,2,0
14154,5,0
14155,5,0
14156,5,1
14157,6,0
14158,3,0
14159,6,0
14160,2,0
14161,3,0
14162,5,0
14163,4,0
14164,7,0
14165,10,0
14166,10,0
14167,9,0
14168,6,0
14169,8,0
14170,10,0
14171,8,1
14172,2,0
14173,6,0
14174,8,0
14175,5,0
14176,5,0
14177,3,0
14178,8,0
14179,4,0
14180,4,0
14181,3,0
14182,9,0
14183,8,0
14184,9,0
14185,6,0
14186,5,0
14187,8,0
14188,7,0
14189,3,0
14190,10,0
14191,6,0
14192,5,0
14193,4,0
14194,4,0
14195,5,0
14196,11,1
14197,14,0
14198,6,0
14199,7,1
14200,5,0
14201,7,1
14202,5,0
14203,9,0
14204,10,0
14205,8,1
14206,3,0
14207,12,0
14208,7,0
14209,3,0
14210,9,0
14211,9,0
14212,3,0
14213,4,0
14214,7,0
14215,10,0
14216,6,0
14217,4,0
14218,7,0
14219,6,0
14220,7,0
14221,5,0
14222,10,0
14223,10,0
14224,10,0
14225,7,0
14226,8,0
14227,3,0
14228,5,1
14229,7,0
14230,5,1
14231,7,0
14232,2,0
14233,3,1
14234,4,0
14235,7,0
14236,6,0
14237,5,0
14238,3,0
14239,9,0
14240,5,1
14241,2,0
14242,3,0
14243,2,0
14244,8,0
14245,7,0
14246,5,0
14247,4,0
14248,4,1
14249,8,1
14250,6,0
14251,4,0
14252,7,0
14253,10,0
14254,9,0
14255,3,1
14256,7,0
14257,4,0
14258,6,0
14259,5,0
14260,6,1
14261,4,1
14262,3,0
14263,2,0
14264,3,0
14265,4,1
14266,6,0
14267,6,0
14268,3,0
14269,8,0
14270,8,0
14271,9,0
14272,3,0
14273,9,0
14274,8,0
14275,7,0
14276,10,0
14277,7,0
14278,6,0
14279,2,0
14280,5,0
14281,5,0
14282,6,0
14283,8,0
14284,5,0
14285,2,0
14286,9,0
14287,5,0
14288,6,0
14289,6,0
14290,9,0
14291,3,0
14292,6,0
14293,6,0
14294,6,1
14295,6,0
14296,3,0
14297,7,0
14298,6,0
14299,4,0
14300,11,0
14301,9,0
14302,5,0
14303,5,0
14304,10,1
14305,5,0
14306,6,0
14307,5,0
14308,6,0
14309,9,0
14310,7,1
14311,6,1
14312,6,0
14313,6,0
14314,5,1
14315,5,1
14316,7,0
14317,7,0
14318,4,0
14319,8,1
14320,5,1
14321,5,1
14322,5,1
14323,5,1
14324,6,0
14325,3,0
14326,5,1
14327,5,0
14328,7,0
14329,4,1
14330,7,1
14331,7,0
14332,3,1
14333,8,0
14334,5,0
14335,6,1
14336,6,0
14337,6,0
14338,9,0
14339,6,0
14340,5,0
14341,2,0
14342,9,0
14343,7,0
14344,8,1
14345,5,1
14346,2,0
14347,4,0
14348,8,0
14349,5,0
14350,4,0
14351,5,1
14352,3,0
14353,2,1
14354,2,1
14355,7,0
14356,9,0
14357,9,0
14358,5,0
14359,12,0
14360,6,0
14361,6,0
14362,8,0
14363,5,0
14364,4,0
14365,7,0
14366,5,0
14367,8,0
14368,2,0
14369,8,1
14370,6,0
14371,5,0
14372,6,0
14373,6,0
14374,8,0
14375,12,0
14376,5,0
14377,4,0
14378,8,0
14379,4,0
14380,4,0
14381,6,0
14382,2,1
14383,7,0
14384,6,0
14385,3,0
14386,6,1
14387,7,1
14388,6,1
14389,3,0
14390,11,0
14391,3,0
14392,2,1
14393,6,0
14394,4,0
14395,5,1
14396,6,1
14397,9,0
14398,7,1
14399,9,0
14400,3,0
14401,7,0
14402,6,0
14403,8,1
14404,1,0
14405,8,1
14406,10,0
14407,5,0
14408,9,1
14409,7,0
14410,5,1
14411,6,0
14412,8,0
14413,3,0
14414,4,0
14415,3,0
14416,6,0
14417,9,0
14418,4,0
14419,7,1
14420,6,1
14421,5,0
14422,6,0
14423,5,1
14424,5,0
14425,3,0
14426,10,0
14427,9,0
14428,5,0
14429,9,0
14430,7,0
14431,5,0
14432,3,0
14433,11,0
14434,7,0
14435,11,0
14436,7,0
14437,7,0
14438,9,1
14439,8,0
14440,7,0
14441,9,0
14442,7,1
14443,10,0
14444,10,0
14445,8,0
14446,5,0
14447,4,0
14448,8,0
14449,8,0
14450,7,0
14451,5,0
14452,8,0
14453,11,0
14454,3,0
14455,7,0
14456,5,0
14457,6,0
14458,2,0
14459,3,0
14460,4,0
14461,6,0
14462,5,1
14463,5,0
14464,8,0
14465,9,0
14466,8,0
14467,5,0
14468,5,0
14469,4,0
14470,3,0
14471,5,0
14472,4,1
14473,5,1
14474,4,0
14475,10,0
14476,8,0
14477,4,0
14478,5,0
14479,5,0
14480,8,0
14481,7,1
14482,6,1
14483,2,0
14484,8,0
14485,8,0
14486,10,0
14487,4,0
14488,4,0
14489,3,0
14490,5,0
14491,5,0
14492,1,0
14493,7,0
14494,11,0
14495,7,0
14496,4,0
14497,1,0
14498,10,0
14499,5,0
14500,10,0
14501,5,0
14502,7,0
14503,6,0
14504,5,0
14505,7,0
14506,3,0
14507,4,0
14508,5,0
14509,7,0
14510,8,1
14511,4,1
14512,8,0
14513,8,0
14514,5,0
14515,7,0
14516,5,0
14517,8,0
14518,5,0
14519,6,0
14520,7,0
14521,4,1
14522,8,0
14523,2,0
14524,9,0
14525,3,0
14526,5,0
14527,9,0
